,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy
144,상의,후드 티셔츠,오버핏 심볼 로고 스냅 후디-네이비,Overfit Symbol Logo Snap Hoodie-Ny,1,0,2,1.0,"('19~23세', 0)",3400.0,769,49900.0,22,6.0,4.9,15,100.0
145,상의,맨투맨/스웨트셔츠,PHYPS® CRAYON EMOJI CREWNECK GRAY,PC6CR0061GR,1,0,2,1.0,"('40세~', 0)",1400.0,1335,19900.0,72,5.0,4.9,44,150.0
146,상의,니트/스웨터,HOFE 니트 후드 후드집업 티 진베이지,5008039269,0,0,1,1.0,"('24~28세', 0)",11000.0,1725,37900.0,27,7.0,4.7,3,100.0
147,상의,니트/스웨터,암홀 포인트 풀오버 니트 - 블랙,RT-9813,0,0,1,1.0,"('24~28세', 0)",9700.0,16075,40410.0,10,5.0,4.8,356,1300.0
148,상의,맨투맨/스웨트셔츠,023936 브러시드 자수 프린트 맨투맨_6color,023936,0,0,0,0.0,"('40세~', 0)",3500.0,171,25000.0,37,5.0,5.0,12,50.0
149,상의,니트/스웨터,램스울 C 로고 크루넥 니트 멜란지 그레이,CO2204KT01MG,0,0,0,1.0,"('24~28세', 0)",2400.0,2052,47400.0,40,6.0,4.7,292,150.0
150,상의,맨투맨/스웨트셔츠,풀네임 베이스볼 플레이어 맨투맨 핑크,EB2301CR19PI,1,0,2,1.0,"('34~39세', 0)",2800.0,189,17400.0,76,5.0,4.4,16,50.0
151,상의,맨투맨/스웨트셔츠,오버핏 어타이어 포켓 스웨트 셔츠-크림,Overfit Attire Pocket Sweat Shirt,1,0,2,1.0,"('40세~', 0)",2500.0,342,24300.0,55,6.0,4.3,3,50.0
152,상의,니트/스웨터,하프 집업 카라 터틀넥 니트(salmon pink),ulc-wk01,0,0,0,1.0,"('24~28세', 0)",1200.0,219,25600.0,56,5.0,4.8,17,50.0
153,상의,니트/스웨터,테일 라운드 니트 BLACK,1425041,0,0,2,0.0,"('19~23세', 0)",2800.0,978,39800.0,55,6.0,4.7,90,100.0
154,상의,니트/스웨터,크롭 헤어리 라운드 니트_핑크,DBC9KL05PK,0,1,2,1.0,"('19~23세', 0)",58000.0,9063,39900.0,27,12.0,4.8,405,1800.0
155,상의,니트/스웨터,여성) 에코소프트 하프집업 스웨터_MSD4ER2902,MSD4ER2902,0,0,1,1.0,"('24~28세', 0)",4200.0,792,15900.0,73,6.0,4.9,7,50.0
156,상의,후드 티셔츠,mystery night 자수 후드티 블랙,C23FG03,0,0,1,,"('~18세', 0)",1000.0,73,49400.0,35,5.0,5.0,3,
157,상의,니트/스웨터,워셔블 라운드넥 하찌 집업 니트 (KHAKI),TRFKN14KH,1,0,2,0.0,"('19~23세', 0)",11000.0,1522,45750.0,30,6.0,4.6,38,350.0
158,상의,니트/스웨터,꽈배기 하이넥 집업 루즈핏 크롭 니트,ZC11QK026ON,0,0,1,1.0,"('40세~', 0)",8100.0,711,37900.0,53,7.0,5.0,3,50.0
159,상의,셔츠/블라우스,오버핏 달마시안 체크 셔츠-블랙,AD105,0,0,1,1.0,"('40세~', 0)",1700.0,3390,31200.0,35,5.0,4.7,209,250.0
160,상의,긴소매 티셔츠,HENRYNECK LONG SLEEVE OATMEAL,[RR23ALT1347OT],0,0,1,1.0,"('19~23세', 0)",2700.0,5314,49500.0,10,5.0,4.8,192,600.0
161,상의,니트/스웨터,가디건 레이어드 스웨터,YN4S1652,0,0,1,1.0,"('24~28세', '29~33세')",2500.0,1167,97440.0,42,5.0,4.8,9,50.0
162,상의,니트/스웨터,소프트 V 넥 니트_블랙,N_21SPRING,0,0,1,1.0,"('24~28세', 0)",6300.0,8207,35500.0,50,6.0,4.8,688,1400.0
163,상의,니트/스웨터,울 그라데이션 믹스 니트_모브퍼플,B23F-22203,0,0,1,1.0,"('24~28세', 0)",2800.0,2678,56900.0,30,6.0,4.8,9,50.0
164,상의,니트/스웨터,후디 풀오버  베이지 (354151KQ1A),354151KQ1A,0,0,1,,"(0, 0)",250.0,40,59900.0,0,5.0,,0,
165,상의,니트/스웨터,솔리드 케이블 니트 풀오버 투웨이 집업 가디건 카라 자켓,23FK3-3900,1,0,1,1.0,"('24~28세', 0)",24000.0,31906,35200.0,20,10.0,4.7,1282,5400.0
166,상의,니트/스웨터,(우먼) WAVE 로고 소프트 세미 크롭 니트_옐로우,CBCFWKL002YL,1,0,1,1.0,"('24~28세', 0)",4700.0,1661,59900.0,13,6.0,4.6,21,100.0
167,상의,상의,고급여름용 냉감 언더레이어 여성 긴팔목넥,12833032,0,0,1,1.0,"(0, 0)",,22,25200.0,0,5.0,,0,
168,상의,니트/스웨터,백 슬릿 터틀넥 니트_NAVY,CTF4KT10NV,0,0,1,1.0,"('19~23세', 0)",23000.0,2839,90300.0,30,6.0,4.5,13,50.0
169,상의,니트/스웨터,부클레 니트 가디건 자켓_Brown,m1037_814897,0,0,2,0.0,"('24~28세', 0)",53000.0,23625,62800.0,21,6.0,4.8,1852,3700.0
170,상의,반소매 티셔츠,내츄럴 백 슬릿  반팔티 (챠콜),Natural Back Slit Tee (Charcoal),0,0,0,,"(0, 0)",,8,29960.0,30,5.0,,0,
171,상의,니트/스웨터,Sailor Off-shoulder Knit MOCHA,23FW04-92,0,0,1,1.0,"('19~23세', 0)",3700.0,2079,51000.0,25,11.0,4.8,26,100.0
172,상의,민소매 티셔츠,쿄 프린트 베이비 크롭 슬리브레스 퍼플,KODASL03M4,0,0,1,,"(0, 0)",,179,69000.0,0,7.0,4.0,2,
173,상의,니트/스웨터,NORWEGIAN SWEATER_BLUE,m1037_972066,0,0,1,,"('29~33세', 0)",2400.0,507,59000.0,0,6.0,5.0,4,
174,상의,니트/스웨터,하프 집업 오버핏 케이블 니트 - 6 COLOR,JT68,0,0,2,0.0,"('29~33세', 0)",5700.0,254,34800.0,78,6.0,,0,50.0
175,상의,기타 상의,323932 여 브러시드 테리 하프집업_4color,323932,0,0,1,,"(0, 0)",450.0,81,29000.0,42,5.0,5.0,1,
176,상의,니트/스웨터,353907 여 14GG 케이블 폴로넥 스웨터_5color,353907,0,0,1,1.0,"('24~28세', 0)",24000.0,5588,20000.0,60,5.0,4.7,61,300.0
177,상의,니트/스웨터,헤비 그라운드 모헤어 니트_Gray,헤비 그라운드 모헤어 니트_Gray,0,0,0,0.0,"('24~28세', 0)",2200.0,141,39900.0,32,5.0,4.5,2,50.0
178,상의,후드 티셔츠,블루그레이 오버핏 자수 후드 스웻셔츠 맨투맨 (TNTS2F102B2),TNTS2F102B2,0,0,0,,"(0, 0)",100.0,27,62300.0,30,5.0,5.0,6,
179,상의,반소매 티셔츠,Racing 22 Tee Black,YES747,0,0,0,1.0,"('19~23세', 0)",2000.0,20203,31500.0,30,6.0,4.9,3104,4300.0
180,상의,니트/스웨터,로고 포인트 니트 풀오버 Ivory,SDHCT14B_3,0,0,2,1.0,"('40세~', 0)",750.0,58,27500.0,50,6.0,4.8,10,50.0
181,상의,맨투맨/스웨트셔츠,ACRID CLOUD LOGO SWEATSHIRT IVORY,ACMTC21F01UIV,0,0,0,,"(0, 0)",,30,59000.0,0,5.0,5.0,1,
182,상의,피케/카라 티셔츠,올스타 롱 슬리브 럭비 네이비 10025229-A03,10025229-A03,0,0,0,1.0,"('19~23세', 0)",1100.0,215,45000.0,40,5.0,4.5,11,50.0
183,상의,후드 티셔츠,AU32HL01 씨절스플라워 후디_다크 퍼플,AU32HL01DARKPURPLE,0,0,1,,"(0, 0)",100.0,1,139000.0,0,5.0,,0,
184,상의,니트/스웨터,(U) 페인터 커버 디스트로이드 셀피 스웨터 PAINTERS COVER DESTROYED SELFIE SWEATER GREY,32CU3FRST011GR,0,0,0,,"('~18세', 0)",1000.0,28,439200.0,40,5.0,,0,
185,상의,피케/카라 티셔츠,SPORTS RUGBY T SHIRTS NAVY,PO3MT23M392,0,0,0,,"(0, 0)",,20,119000.0,0,6.0,,0,
186,상의,셔츠/블라우스,Polish crop blouse (Beige),KAT22SSBL001BE,0,0,1,,"(0, 0)",,7,105000.0,0,5.0,,0,
187,상의,긴소매 티셔츠,High neck Essential T-shirt NEW3AE833,EW3AE8330,0,0,1,,"(0, 0)",,11,69000.0,0,5.0,,0,
188,상의,셔츠/블라우스,오버사이즈 옥스포드 셔츠 [라이트 베이지],MMASH509-LB,0,1,0,0.0,"('24~28세', 0)",1000.0,633,39900.0,0,4.0,4.9,161,550.0
189,상의,셔츠/블라우스,언벨런스 포켓 남녀공용 셔츠(다크네이비),SWS2BL01DN,0,0,1,,"(0, 0)",,21,89000.0,44,5.0,,0,
190,상의,후드 티셔츠,로그 오버핏 기모 후드 그레이 YHHD2302,1992007,0,0,0,0.0,"('24~28세', 0)",70000.0,82756,37900.0,24,5.0,4.9,20843,20000.0
191,상의,상의,JMD 우븐 윈드브레이커 하프 집업 베이지,5000961580,0,0,0,,"(0, 0)",,14,71000.0,0,5.0,,0,
192,상의,니트/스웨터,RESORT PULLOVER (BROWN),D11233344454,0,0,0,,"('24~28세', 0)",200.0,46,69300.0,30,6.0,5.0,2,
193,상의,후드 티셔츠,SOUNDS 89 후드(STHSTD-0055),5009462296,0,1,0,0.0,"('~18세', 0)",8200.0,2326,37900.0,54,5.0,4.7,41,350.0
194,상의,셔츠/블라우스,브이넥 프릴 블라우스,브이넥 프릴 블라우스,0,0,1,,"('~18세', 0)",100.0,32,168000.0,0,5.0,5.0,1,
195,상의,상의,크롭 후드(멜란지 헤더 그레이),051F01,0,0,1,,"(0, 0)",,8,79800.0,0,5.0,,0,
196,상의,반소매 티셔츠,테니스 베어 오버핏 반팔 (plum),st28-2205,0,0,0,,"(0, 0)",,20,15900.0,75,5.0,,0,
197,상의,후드 티셔츠,남성 로고 후드 - 네이비 / J22GU0102J20015402,J22GU0102J20015402FW23,0,0,0,,"(0, 0)",300.0,12,1377000.0,50,6.0,,0,
198,상의,반소매 티셔츠,POCKET T-SHIRT GR,SPT91122GR,0,0,0,,"(0, 0)",,2,32900.0,30,18.0,,0,
199,상의,상의,사보나 방풍 하이브리드 반집업M_MINT,TMW23K12G2,0,0,0,,"(0, 0)",,1,680000.0,0,5.0,,0,
200,상의,상의,여성 데님 패치워크 브라탑 - 블루 / A12553068JH01,A12553068JH01FW23,0,0,1,,"(0, 0)",350.0,17,366000.0,40,6.0,,0,
201,상의,맨투맨/스웨트셔츠,AWE BOX LOGO MTM,AWEBOX,0,0,0,,"(0, 0)",,4,59000.0,0,5.0,5.0,1,
202,상의,반소매 티셔츠,레드 우산 그래픽 티,UB2ST02,0,0,0,,"(0, 0)",,8,39000.0,0,5.0,,0,
203,상의,맨투맨/스웨트셔츠,DV. LOT 625 Logo Sweatshirts -GRAY-,DV.LOT 625,0,0,0,,"(0, 0)",100.0,56,93000.0,22,5.0,,0,
204,상의,니트/스웨터,부클 하프 니트 베이지,20230322015,0,0,0,0.0,"('24~28세', 0)",500.0,56,70200.0,10,5.0,4.6,7,
205,상의,니트/스웨터,(U) 세이프티 셀피 스웨터 오렌지 SAFETY ORANGE SELFIE SWEATER ORANGE,32CU3FRST010OR,0,0,0,,"('~18세', 0)",1700.0,21,407400.0,40,5.0,,0,
206,상의,맨투맨/스웨트셔츠,MF 페어리 유니폼 스웻셔츠-애쉬 멜란지,MF23042TH33ASMF,0,0,1,,"('19~23세', 0)",950.0,471,40600.0,30,5.0,,0,
207,상의,셔츠/블라우스,언발란스 포켓 셔츠 핑크,AB-A-SH-001-PK,0,0,0,,"(0, 0)",,16,79000.0,0,5.0,,0,
208,상의,반소매 티셔츠,458 스팟 티셔츠 올리브,CX203C02-227,0,0,0,,"(0, 0)",,4,65000.0,0,5.0,,0,
209,상의,후드 티셔츠,소매 컷 후드티 피치,AWT17202,0,0,1,,"(0, 0)",,13,59000.0,0,5.0,,0,
210,상의,피케/카라 티셔츠,럭비 울 스웨터,T42D7WWO520BT10A4,0,0,2,,"(0, 0)",,17,129500.0,30,5.0,,0,
211,상의,셔츠/블라우스,트윌 미듐체크 기모셔츠 베이지,OJF2SHCL204W1,0,0,0,,"(0, 0)",,0,35000.0,0,5.0,,0,
212,상의,긴소매 티셔츠,클럽 롱슬리브 티셔츠 - 블랙,FC663500BK00,1,0,2,1.0,"('40세~', 0)",550.0,355,23200.0,20,5.0,4.9,58,50.0
213,상의,상의,752 매거진 셔츠_블랙(BLACK)_RF-TS81081,RF-TS81081,0,0,0,,"(0, 0)",,4,97300.0,30,5.0,,0,
214,상의,니트/스웨터,CROP WOOL TURTLENECK SWEATER GRAY,KD21FW008,0,0,1,,"(0, 0)",,40,125000.0,0,5.0,,0,
215,상의,반소매 티셔츠,클리어 어보브 에치 아트 - Butterscotch,P0000EGV,0,0,0,,"(0, 0)",,5,63000.0,0,5.0,,0,
216,상의,반소매 티셔츠,CDC MAGIQUE TEE_NV,CC222TS10,0,0,1,,"(0, 0)",,65,79000.0,0,5.0,,0,
217,상의,긴소매 티셔츠,10수 그린 퍼프 스트라이프 티_ 10s Green ST TS,5412890652,0,0,1,,"(0, 0)",,40,79000.0,0,5.0,4.5,2,
218,상의,니트/스웨터,[Essential] 케이블 풀오버 니트  라이트 퍼플 (BI3851UE1V),BI3851UE1V,0,0,2,,"(0, 0)",100.0,16,95000.0,0,5.0,5.0,3,
219,상의,맨투맨/스웨트셔츠,Tiger Sweatshirt (Khaki),22FW004,0,0,0,,"('~18세', 0)",400.0,97,49500.0,50,5.0,5.0,3,
220,상의,셔츠/블라우스,SAINT WOOVEN SHIRTS (BEIGE),vvain_639,0,1,0,,"(0, 0)",,6,42000.0,7,5.0,,0,
221,상의,반소매 티셔츠,오버핏 로고 라이트 퍼플,t-boxnmlogo-lightpurple,0,0,1,,"(0, 0)",,21,39000.0,0,5.0,,0,
222,상의,긴소매 티셔츠,레이싱 스완 긴팔 져지 오렌지,M223CTS-002-OG,0,0,0,,"(0, 0)",,12,179100.0,10,5.0,,0,
223,상의,후드 티셔츠,[23FW] (UNI) 어센틱 아트웍 후디_LIGHT KHAKI,CUF3TS06LK,0,0,2,,"(0, 0)",100.0,63,64350.0,35,6.0,,0,
224,상의,반소매 티셔츠,그레이트티 _ 그레이,18ss_tee01,0,0,0,,"(0, 0)",,7,29000.0,0,5.0,1.0,1,
225,상의,반소매 티셔츠,KR23-Sunset 에깅 반팔티 WH,Sunset TEE (WH),0,0,0,,"(0, 0)",,0,53000.0,0,5.0,,0,
226,상의,기타 상의,Half Zip-up Sweatshirt Violet,PE23DMM650VI,0,0,1,,"(0, 0)",150.0,211,89000.0,0,5.0,5.0,2,
227,상의,맨투맨/스웨트셔츠,프렌치 오버 핏 스웨트셔츠 - 4컬러,0,0,0,0,,"(0, 0)",100.0,7,49000.0,45,7.0,,0,
228,상의,기타 상의,NCV NEW LOGO HALF ZIPUP-NAVY,5002041344,0,0,1,,"(0, 0)",,60,58900.0,15,10.0,,0,
229,상의,니트/스웨터,딥 로얄 네이비 니트,22ss,0,0,0,,"('24~28세', 0)",350.0,122,49500.0,50,6.0,5.0,13,
230,상의,후드 티셔츠,PIGEON GREY Organic Plain Hoody,KPGOPH02,0,0,0,,"(0, 0)",,17,43000.0,50,5.0,,0,
231,상의,맨투맨/스웨트셔츠,베이직박시맨투맨(5col),P00000FT,0,0,0,0.0,"('40세~', 0)",4800.0,188,16800.0,40,6.0,4.7,69,250.0
232,상의,니트/스웨터,하이틴 니트 크롭 티셔츠 - 블랙,R-T010-1,0,0,1,,"('19~23세', 0)",200.0,247,15600.0,70,5.0,4.2,5,
233,상의,맨투맨/스웨트셔츠,[볼러] SIDE-DETAIL SWEATSHIRTS [BLACK],BLT006,0,0,0,0.0,"(0, 0)",850.0,90,15900.0,73,5.0,4.8,24,50.0
234,상의,맨투맨/스웨트셔츠,G CLASSIC WASHED SWEATSHIRTS (WHITE),GY23CLBMT001,0,0,1,1.0,"('19~23세', 0)",950.0,220,118400.0,20,5.0,5.0,8,50.0
235,상의,니트/스웨터,Time Logo Boucle Knit Ivory,23F03NT002-IV,0,0,0,0.0,"(0, 0)",1400.0,402,103200.0,20,5.0,4.9,19,50.0
236,상의,상의,스포츠브라 엑사 화이트,AB-001,0,0,1,,"(0, 0)",250.0,41,9900.0,78,6.0,4.2,9,
237,상의,맨투맨/스웨트셔츠,로고 브이넥 스웻셔츠 (파우더 블루),P0000HIQ,0,0,1,,"(0, 0)",450.0,83,87000.0,0,6.0,,0,
238,상의,후드 티셔츠,Half Moon Denim Crop Hoodie - Black,12,0,0,1,1.0,"('19~23세', 0)",1600.0,742,61500.0,25,5.0,4.9,8,50.0
239,상의,셔츠/블라우스,패디드 옴브레 셔츠 자켓,DJ23FWEPJ001IVY,0,0,0,,"('~18세', 0)",1400.0,205,224000.0,20,5.0,5.0,1,
240,상의,상의,오버핏 쿨 마이크로아이스 라운드 티셔츠 라이트퍼플,GB20052,0,0,2,0.0,"('40세~', 0)",850.0,121,6900.0,76,5.0,3.9,17,50.0
241,상의,맨투맨/스웨트셔츠,더블 라인 멀티 로고 맨투맨 [크림블랙],ALSMT3301CB,0,0,2,0.0,"('19~23세', 0)",1000.0,2004,68400.0,10,5.0,4.9,38,100.0
242,상의,맨투맨/스웨트셔츠,스몰로고 세미크롭 맨투맨 크림베이지 MDTS047CREAM,MDTS047CREAM,0,0,1,,"('24~28세', 0)",1700.0,250,49000.0,33,6.0,5.0,4,
243,상의,후드 티셔츠,Python Hoodie 01 (Blue),MP24SC160BL,0,0,2,,"('~18세', 0)",750.0,82,140000.0,0,4.0,,0,
244,상의,니트/스웨터,웨이브 로고 니트 후드-블랙,gnt0003,0,0,2,1.0,"('24~28세', 0)",900.0,536,53550.0,10,13.0,5.0,22,50.0
245,상의,후드 티셔츠,Bon Bon Hoodie (GRY) ASJU233KR75-GRY,ASJU233KR75-GRY,0,1,0,0.0,"('29~33세', 0)",1500.0,192,188000.0,0,5.0,5.0,22,50.0
246,상의,상의,스탠다드 머슬핏 무지 티셔츠,MA1002,0,0,0,0.0,"('24~28세', 0)",2700.0,4776,26000.0,0,5.0,4.8,2734,8100.0
247,상의,후드 티셔츠,남성 오블리크 모티브 오버사이즈 후드 맨투맨 - 오프 화이트 / 113J631A0684020,113J631A0684020,0,0,0,,"('~18세', 0)",1000.0,221,1817000.0,30,6.0,2.3,3,
248,상의,셔츠/블라우스,배드가이 데님 웨스턴 셔츠 워시드 블루,LMDMTPWB2038,1,0,0,0.0,"('24~28세', 0)",8800.0,6923,106200.0,10,5.0,4.9,1099,1400.0
249,상의,후드 티셔츠,GROW RAGLAN HOODIE (그로우 래글런 후디) - WINE,5001066379,0,0,1,,"('24~28세', 0)",800.0,258,29500.0,50,6.0,5.0,1,
250,상의,반소매 티셔츠,[3PACK] 베이식 무지 레이어드 반팔 티셔츠 일반 기장,3-085,0,0,0,0.0,"('19~23세', 0)",1400.0,2405,24900.0,17,5.0,4.9,1803,3300.0
251,상의,기타 상의,클럽 팀 클래식 하프집 맨투맨 - 오트밀,FC100200OM00,1,0,2,0.0,"('40세~', 0)",550.0,1175,47200.0,20,5.0,4.9,56,50.0
252,상의,상의,프로 빅로고 하프집업 - 블랙,FC901100BK,0,0,2,0.0,"('24~28세', 0)",1300.0,967,47200.0,20,5.0,4.9,62,150.0
253,상의,니트/스웨터,Paneled Half-Zip Sweater (Gray),AK23TO19GR,0,0,0,,"('24~28세', 0)",700.0,218,105300.0,10,5.0,5.0,1,
254,상의,상의,SA6303 에어 퍼펙션 롱 슬리브 블랙,SA6303,0,0,1,1.0,"('24~28세', 0)",1300.0,671,26000.0,38,5.0,4.7,81,100.0
255,상의,상의,오발 로고 레이싱 니트 IVORY,R238M2202I,0,0,2,1.0,"('24~28세', 0)",1200.0,207,69300.0,30,5.0,4.6,5,50.0
256,상의,상의,Active Crop Hoody Zip-Up 버터크림,IJ-OT22FW01-BCF,0,0,1,,"(0, 0)",400.0,114,79000.0,0,13.0,,0,
257,상의,셔츠/블라우스,플래그 와펜 오버핏 옥스포드 셔츠_화이트,st1sh00402,0,0,0,0.0,"('19~23세', 0)",1800.0,387,60000.0,0,5.0,4.9,34,200.0
258,상의,맨투맨/스웨트셔츠,P. DYED STREAMLINE SWEATSHIRT [LIGHT GREY],GR23SSMM01LG,0,0,0,0.0,"('24~28세', 0)",1200.0,374,103200.0,20,6.0,5.0,9,50.0
259,상의,상의,231JJ001U 화이트/그린 공용 사이드 포켓 아노락 자켓,YS2231JJ001,0,0,0,0.0,"('29~33세', 0)",1500.0,280,139000.0,0,7.0,5.0,81,200.0
260,상의,맨투맨/스웨트셔츠,크롭스웻셔츠-블루,22AWT-04B-009,0,0,1,,"('24~28세', 0)",700.0,192,17800.0,80,5.0,4.6,7,
261,상의,니트/스웨터,FULL ZIP SWEATER GREY,P0000BNR,1,0,0,,"('~18세', 0)",1200.0,138,226000.0,0,5.0,5.0,15,
262,상의,반소매 티셔츠,RETRIEVER FRIENDS SHORT SLEEVE [WHITE],RCCOTO001WH,1,0,2,1.0,"('19~23세', '24~28세')",1900.0,27161,37800.0,10,5.0,4.9,3582,12000.0
263,상의,맨투맨/스웨트셔츠,와펜 스트라이프 카라 맨투맨 [그린 스트라이프],DP2379MT001MGNFR,0,0,1,,"(0, 0)",500.0,212,138000.0,0,5.0,4.7,3,
264,상의,긴소매 티셔츠,BRUSH FADING SWEAT SHIRT (BLACK),JUT001-BK,0,0,2,0.0,"('19~23세', 0)",1800.0,758,71200.0,20,5.0,4.8,59,200.0
265,상의,긴소매 티셔츠,롱슬리브 풋볼 져지 - 네이비,ENE23FW,0,0,0,,"('29~33세', 0)",650.0,155,59200.0,26,5.0,,0,
266,상의,상의,여성 요가복 DEVI-TS0013-블랙 필라테스 베이직 브라탑,DEVI-TS0013-7,0,0,1,1.0,"('19~23세', 0)",950.0,917,16000.0,0,5.0,4.6,185,150.0
267,상의,니트/스웨터,[SET] 스탠다드 하찌 크루넥 니트 + 바라클라바,BT23FWKN01,1,0,0,,"('29~33세', 0)",850.0,23,29900.0,49,5.0,3.5,2,
268,상의,니트/스웨터,남성 PBT 도톰 니트_ZB4SW025_BE,ZB4SW025,0,0,0,,"('29~33세', 0)",150.0,88,39900.0,50,5.0,5.0,2,
269,상의,후드 티셔츠,PADDING HOOD PISTE_32YE3632,5004283234,0,0,0,0.0,"('24~28세', 0)",1600.0,212,149000.0,0,5.0,5.0,9,50.0
270,상의,맨투맨/스웨트셔츠,Flower Snake Crewneck Sweatshirts Black,FSM01B,0,0,0,,"(0, 0)",250.0,23,35000.0,68,5.0,,0,
271,상의,후드 티셔츠,와플 텍스쳐 로고 후디(BLACK),OWC23SSHD01,0,0,2,0.0,"('24~28세', 0)",2300.0,232,20300.0,81,5.0,4.8,16,50.0
272,상의,상의,소아베 튜브탑 Short - 아이보리,STBTS-IVR-F,0,0,1,1.0,"('24~28세', 0)",850.0,1875,29800.0,0,5.0,4.6,116,450.0
273,상의,반소매 티셔츠,[패키지] 롱 레이어드 트임 반팔티,BR487,0,1,0,0.0,"('19~23세', '24~28세')",1500.0,1822,27900.0,22,5.0,4.8,920,650.0
274,상의,상의,플리스 후디,temple,0,0,1,,"('~18세', 0)",1100.0,152,29000.0,58,5.0,5.0,4,
275,상의,기타 상의,HIGH NECK PADDING PISTE_32YE3620,5004316817,0,0,0,0.0,"('29~33세', 0)",3300.0,265,127200.0,20,5.0,4.9,16,50.0
276,상의,맨투맨/스웨트셔츠,2023ver. 멀티 발색 플라워 서울나이트 맨투맨 블랙,GT23FWMTM001,1,0,0,0.0,"('19~23세', 0)",2000.0,3445,59400.0,40,5.0,4.9,312,1300.0
277,상의,니트/스웨터,릴렉스핏 케이블 스웨터 (T12D7KPO100MT2P91),T12D7KPO100MT2P91,0,0,0,0.0,"('29~33세', 0)",2000.0,217,167300.0,30,5.0,5.0,7,50.0
278,상의,상의,[2PACK] 에어쿨링 소프트 기능성 무지 반팔티,350_2P,0,0,2,0.0,"('24~28세', 0)",1600.0,1384,15000.0,32,5.0,4.8,498,1400.0
279,상의,반소매 티셔츠,2PACK 쿨코튼 웨이브 로고 티셔츠,93232TTS1002,0,0,2,1.0,"('29~33세', 0)",1400.0,2813,41300.0,30,5.0,4.9,410,1800.0
280,상의,민소매 티셔츠,여성 니티드 탱크 탑 리에디션 - 블랙 / PERMDE012FI00019999,PERMDE012FI00019999SS23,0,0,1,1.0,"('29~33세', 0)",1400.0,299,299000.0,39,6.0,5.0,19,50.0
281,상의,상의,인피니티 하이 스포츠 브라 1351994-001,1351994-001,0,0,1,1.0,"('24~28세', 0)",1600.0,2138,55300.0,30,5.0,4.8,123,200.0
282,상의,니트/스웨터,V CASHMERE KNIT_GRAY,YP21WTKT03GR,0,0,1,1.0,"('24~28세', '29~33세')",1100.0,1227,70400.0,20,5.0,4.8,39,50.0
283,상의,맨투맨/스웨트셔츠,LONELY/LOVELY FLUFF SWEATSHIRT ASH GRAY,0NHO1PV00534,0,1,0,0.0,"('29~33세', 0)",4500.0,880,148000.0,0,5.0,4.9,142,450.0
284,상의,반소매 티셔츠,커스텀 슬림 핏 코튼 티셔츠 - 화이트,MNPOTSH1N820046-100,0,0,0,0.0,"('24~28세', 0)",3000.0,9897,119000.0,0,5.0,4.8,992,1500.0
285,상의,상의,[NERDY FIT] 슬림 코튼 브라탑 블랙,PNEF21FU0301,0,0,1,1.0,"('19~23세', 0)",2800.0,2952,15900.0,55,5.0,4.7,248,1000.0
286,상의,상의,에어스트 슬리브리스,MA5003,0,0,0,0.0,"('24~28세', 0)",850.0,797,29000.0,0,5.0,4.9,82,450.0
287,상의,반소매 티셔츠,OG logo T-shirt - WHITE,WE1DHT115WH,0,0,2,1.0,"('19~23세', 0)",800.0,15155,39000.0,0,5.0,4.8,1521,4700.0
288,상의,후드 티셔츠,Garment Dyed Hoodie (CHARCOAL),PDP221TSBK07,0,0,2,0.0,"('19~23세', 0)",10000.0,13343,119000.0,0,5.0,4.9,822,2300.0
289,상의,긴소매 티셔츠,산타로사 배색 레글런 롱슬리브_카키,23EHFSTS002KH,0,0,0,,"('19~23세', 0)",450.0,226,24800.0,60,6.0,5.0,1,
290,상의,반소매 티셔츠,[UNISEX]퍼피 워크 백로고 반팔티_화이트,G(M)-TS21-26-WE,0,0,2,0.0,"('19~23세', 0)",950.0,1519,29960.0,30,6.0,4.8,78,400.0
291,상의,후드 티셔츠,HOODIE RIBBON DRAPE TOP BLACK,P0000DYU,1,0,1,1.0,"('24~28세', 0)",1800.0,1095,83300.0,15,5.0,5.0,23,
292,상의,후드 티셔츠,ADLV BABY FACE HOODIE BLACK DONUT1 R,ADLV-21SS-HDBKBF-D1R,0,0,2,0.0,"('40세~', 0)",4900.0,4120,109000.0,0,5.0,4.8,99,350.0
293,상의,후드 티셔츠,더 캐빈 플리스 - 그레이,MNPOKNI16820270-020,0,0,0,0.0,"('29~33세', 0)",2400.0,1554,239000.0,0,5.0,4.8,111,150.0
294,상의,긴소매 티셔츠,터틀 하이 벤트 레이어드 티셔츠 [BLACK],DFTS1301BK,1,0,0,0.0,"('24~28세', 0)",2600.0,7621,29250.0,25,6.0,4.8,4850,700.0
295,상의,긴소매 티셔츠,Cut-out Turtleneck Long Sleeve (FL-110_Charcoal),FL-110_Charcoal,0,0,1,,"('19~23세', 0)",2500.0,944,59900.0,12,5.0,5.0,4,
296,상의,맨투맨/스웨트셔츠,더블 레터링 자수 맨투맨 _ 블랙,SWEAT SHIRT,0,0,0,0.0,"('19~23세', 0)",2300.0,3297,59000.0,0,5.0,4.8,427,450.0
297,상의,민소매 티셔츠,UNISEX 오버핏 싱글 MAISON프린팅 슬리브리스 탑 화이트(FCB2TS300M),FCB2TS300M_WH,0,0,2,0.0,"('24~28세', 0)",1600.0,3551,24500.0,30,6.0,4.9,687,2100.0
