,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy,score,buy_age1,buy_age2
1471,상의,맨투맨/스웨트셔츠,스프레이 프린트 스웻셔츠_베이지(NG2DSUM441A),NG2DSUM441ABE,0,0,0,1.0,"('19~23세', 0)",11000.0,2539,55200.0,20,5.0,4.9,29,250.0,1.0,2,0
1472,상의,니트/스웨터,데일리 라운드 니트 - 8 COLOR,SBBAWLKN061,1,0,2,0.0,"('24~28세', 0)",234000.0,75766,38900.0,34,5.0,4.9,15298,37000.0,0.9659090909090908,3,0
1473,상의,니트/스웨터,소프트 필링 세미오버 라운드 니트 블랙,21FATP011,0,1,0,0.0,"('24~28세', 0)",13000.0,4229,38350.0,35,4.0,4.8,447,2300.0,0.9659090909090908,3,0
1474,상의,긴소매 티셔츠,TSHIRT LONG SLEEVE STRIPE_IVORY GREEN,MM21-MU026,0,0,1,1.0,"('40세~', 0)",1100.0,4814,60800.0,5,4.0,4.8,564,1200.0,0.9659090909090908,6,0
1475,상의,셔츠/블라우스,[드로우핏X깡스타일리스트] 페이퍼 코튼 오버핏 셔츠 [L.GREY],DFSH3106LGY,1,0,0,0.0,"('24~28세', 0)",12000.0,4497,49500.0,25,4.0,4.8,1163,4000.0,0.9651162790697676,3,0
1476,상의,니트/스웨터,[ Hairy-Soft]코지 아란 피셔맨 케이블 니트_11 COLOR COOSKT050,COOSKT050,0,0,2,0.0,"('19~23세', '24~28세')",53000.0,11651,39000.0,40,5.0,4.8,1153,6400.0,0.9651162790697676,2,0
1477,상의,맨투맨/스웨트셔츠,ARCHIVES CAT 맨투맨 (STMSTD-0001),5004508729,0,0,2,0.0,"('19~23세', 0)",23000.0,11434,32000.0,47,4.0,4.8,427,3400.0,0.9767441860465116,2,0
1478,상의,니트/스웨터,[SMART]두굿_[에어얀]라운드니트 - 4color MXKT7102,MXKT7102,0,0,0,0.0,"('29~33세', 0)",4400.0,608,55920.0,20,4.0,4.9,117,400.0,0.9743589743589745,4,0
1479,상의,후드 티셔츠,스튜디오 하트 기모 오버후디 4colors,5006019586,0,0,1,1.0,"('40세~', 0)",19000.0,5421,29900.0,66,5.0,4.8,105,1100.0,1.0,6,0
1480,상의,후드 티셔츠,ET-Logo Hoodie Navy,TN223TSWHO03NA,1,0,2,1.0,"('24~28세', 0)",22000.0,3272,38000.0,60,5.0,4.9,161,800.0,0.9767441860465116,3,0
1481,상의,니트/스웨터,(7 COLOR) 소프트 텍스쳐 세미 오버핏 데일리 니트,KBCFUKL004,1,0,2,0.0,"('19~23세', '24~28세')",56000.0,28967,39900.0,32,19.0,4.8,3754,12000.0,0.9878048780487804,2,0
1482,상의,스포츠/용품,스탠다드 머슬핏 카라티,23S/S001,0,1,0,0.0,"('24~28세', 0)",1800.0,1213,38000.0,44,4.0,4.8,488,2300.0,0.9845360824742267,3,0
1483,상의,니트/스웨터,워셔블 아란 케이블 후드 집업 니트 (IVORY),TRFKN16IV,1,0,2,1.0,"('19~23세', 0)",207000.0,32878,54550.0,21,5.0,4.8,564,6200.0,0.9761904761904762,2,0
1484,상의,니트/스웨터,SHOULDER CUT OUT KNIT_LIGHT BEIGE,NWG1KN002LBG,0,0,1,1.0,"('19~23세', 0)",5400.0,18508,48300.0,30,6.0,4.8,946,1200.0,0.9761904761904762,2,0
1485,상의,기타 바지,서클 로고 반집업 맨투맨&조거 팬츠 셋업 (6color),pkds427032-15,0,0,2,1.0,"('40세~', 0)",4900.0,1385,44900.0,51,4.0,4.8,615,2900.0,0.9886363636363636,6,0
1486,상의,기타 바지,클래식 트랙 셋업 [퍼플],MKBUJ504-PP,0,1,2,1.0,"('40세~', 0)",700.0,159,39990.0,50,3.0,4.9,49,100.0,1.0,6,0
1487,상의,후드 티셔츠,코튼 와펜 후디 (블랙),OC1CHD001,0,0,0,0.0,"('40세~', 0)",200.0,167,23700.0,67,5.0,4.9,22,50.0,0.95,6,0
1488,상의,스포츠/용품,풋볼 레트로 킥 오프 맨투맨 2color,FC300500,0,0,2,0.0,"('24~28세', 0)",1000.0,1491,49000.0,38,4.0,4.4,12,100.0,0.9166666666666666,3,0
1489,상의,스포츠/용품,기모 가먼트다잉 하프집업 스웻셔츠 23SW11,23SW11,0,0,0,0.0,"('19~23세', 0)",1700.0,294,62900.0,47,4.0,4.9,31,50.0,1.0,2,0
1490,상의,스포츠/용품,T-맨즈 스마트 항균 민소매 런닝 4PACK,TRYSMART4PCK,0,0,0,0.0,"('24~28세', 0)",600.0,100,14900.0,70,4.0,4.8,28,100.0,0.9736842105263158,3,0
1491,상의,맨투맨/스웨트셔츠,[Archive Bold X Gotter Gallery] BREATHE IN SWEAT SHIRTS (NAVY),AB23GGMT001NV,1,0,0,1.0,"('19~23세', 0)",1300.0,249,39500.0,50,4.0,4.9,17,50.0,1.0,2,0
1492,상의,스포츠/용품,퓨어 크롭 맨투맨,ECS-MT002,0,0,1,1.0,"(0, 0)",600.0,60,19000.0,0,4.0,5.0,7,50.0,1.0,0,0
1493,상의,후드 티셔츠,Rivet Sweat Set-up Hoodie [ Gray ],TMB233HD405_50,1,0,1,1.0,"('24~28세', 0)",2200.0,765,159000.0,0,4.0,4.9,44,200.0,0.9333333333333332,3,0
1494,상의,스포츠/용품,UFC 텐션 빅로고 머슬핏 반팔 티셔츠 블랙 U4SSU2322BK,U4SSU3319BK,0,0,0,0.0,"('24~28세', 0)",2000.0,368,53100.0,10,4.0,5.0,25,100.0,1.0,3,0
1495,상의,스포츠/용품,액티브 스탠다드 하프집업 2color,MQLMTSA03,0,0,0,0.0,"('24~28세', 0)",950.0,385,61000.0,10,3.0,4.8,62,200.0,1.0,3,0
1496,상의,긴소매 티셔츠,남성 스몰 하트 로고 스트라이프 티셔츠 - 화이트:네이비 / UTS300072170,UTS300072170SS23,0,0,0,1.0,"('40세~', 0)",700.0,494,216000.0,27,6.0,4.8,16,50.0,1.0,6,0
1497,상의,기타 상의,[Mmlg] MELGE RUGBY SWEAT (EVERY GREY),MMLGBC2T006,0,0,2,1.0,"('34~39세', 0)",2600.0,1578,79000.0,0,5.0,4.8,89,100.0,0.9857142857142858,5,0
1498,상의,반소매 티셔츠,우먼 솔리드 링거 크롭 티셔츠 (4 COLOURS),T3S-WSRCTST504,0,0,1,1.0,"('24~28세', 0)",1200.0,1777,25000.0,24,5.0,4.8,109,400.0,0.9857142857142858,3,0
1499,상의,후드 티셔츠,[패키지] Essential 오버핏 후드,BR548,0,1,0,0.0,"('24~28세', 0)",4900.0,1324,48900.0,21,5.0,4.8,115,500.0,0.9696969696969696,3,0
1500,상의,니트/스웨터,shetland wool beads round pull-over knitted (Pink),23FW22009TN_PINK,1,0,1,1.0,"('24~28세', 0)",5000.0,2747,143000.0,0,6.0,4.7,15,100.0,0.95,3,0
1501,상의,반소매 티셔츠,HELLO KITTY 3D ARTWORK SHORT SLEEVE T-SHIRT WHITE,ADLV-23FW-SSATHK-WHT,0,0,1,1.0,"('24~28세', 0)",550.0,1042,59000.0,0,5.0,5.0,8,50.0,1.0,3,0
1502,상의,후드 티셔츠,N/H 무지 오버핏 후드 (OFNHOOD)_멜란지화이트,m1037_974359,0,0,0,0.0,"('~18세', 0)",2900.0,1691,32900.0,48,6.0,4.7,46,350.0,1.0,1,0
1503,상의,피케/카라 티셔츠,카라 로고 스웻셔츠 블랙 MDTS044BLACK,MDTS044BLACK,0,0,1,1.0,"('29~33세', 0)",950.0,536,49000.0,33,6.0,4.8,10,50.0,0.9,4,0
1504,상의,후드 티셔츠,여성 로고 리브 고쉬 후드 - 블랙 / 677256YB2EZ1035,677256YB2EZ1035FW22,0,0,1,1.0,"('24~28세', '29~33세')",1300.0,700,300000.0,74,6.0,4.4,8,50.0,1.0,3,0
1505,상의,셔츠/블라우스,오버 핏 코듀로이 셔츠 [크림],MABSH502-CR,0,1,0,0.0,"('29~33세', 0)",1400.0,544,39890.0,20,5.0,4.9,106,250.0,0.9736842105263158,4,0
1506,상의,후드 티셔츠,헤비 더블코튼 피그먼트 후드 - 라이트그레이,ENE23FW,0,0,1,1.0,"('24~28세', 0)",1400.0,2037,49000.0,29,5.0,4.5,14,100.0,0.940677966101695,3,0
1507,상의,니트/스웨터,PUNCHING NET HOODED KNIT VIOLET GREY,23SSPCNHDKNVG,1,0,0,0.0,"('24~28세', 0)",2600.0,376,71400.0,40,5.0,4.9,10,50.0,1.0,3,0
1508,상의,긴소매 티셔츠,TD4-TS04 이지 폴라티-블랙,TD4-TS04_BLK,1,0,0,0.0,"('24~28세', 0)",1900.0,145,39700.0,0,5.0,5.0,6,50.0,1.0,3,0
1509,상의,셔츠/블라우스,이네스 셔츠 뷔스티에 (화이트),NRTS2C004WH,0,0,1,1.0,"('24~28세', 0)",1900.0,3963,109000.0,0,5.0,4.7,134,200.0,0.9767441860465116,3,0
1510,상의,후드 티셔츠,코듀로이 라쿠로고 오버후드(레드),T21TS032,0,0,2,1.0,"('29~33세', 0)",2800.0,1199,48300.0,30,5.0,4.8,97,300.0,0.9875,4,0
1511,상의,반소매 티셔츠,유스클럽 그래픽 오버핏 티셔츠 - BLACK,OO3SURT102BK,0,0,2,1.0,"('19~23세', 0)",1900.0,9611,31200.0,20,7.0,4.8,598,3400.0,0.9444444444444444,2,0
1512,상의,맨투맨/스웨트셔츠,TD3-TS04 빌리 스웻 라운드-멜란지그레이,TD3-TS04_MEG,1,0,0,0.0,"('29~33세', 0)",2200.0,350,59700.0,0,5.0,4.9,35,150.0,0.94,4,0
1513,상의,니트/스웨터,Cashmere Cable Round Knit (Sora),VLNT-22-006,0,0,1,1.0,"('24~28세', 0)",1800.0,261,52000.0,50,5.0,4.7,15,50.0,1.0,3,0
1514,상의,맨투맨/스웨트셔츠,H/V 무지 오버핏 맨투맨_블랙,m1037_973871,0,0,0,0.0,"('24~28세', 0)",1800.0,239,26900.0,53,6.0,4.8,13,150.0,0.9090909090909092,3,0
1515,상의,셔츠/블라우스,골덴 오버 핏 셔츠 네이비,0,0,0,0,0.0,"('29~33세', 0)",1200.0,312,72000.0,40,6.0,4.6,18,50.0,0.953846153846154,4,0
1516,상의,니트/스웨터,PLANET 자카드 니트[IVORY],BLACK,0,0,2,1.0,"('19~23세', 0)",21000.0,11165,54900.0,20,6.0,4.9,110,1400.0,0.98015873015873,2,0
1517,상의,맨투맨/스웨트셔츠,피그먼트 로고 스웻 셔츠 [카키],DGA3MT022KH,0,0,2,0.0,"('29~33세', 0)",2400.0,432,20800.0,60,5.0,5.0,11,50.0,1.0,4,0
1518,상의,피케/카라 티셔츠,시티보이 스트라이프 럭비 카라 셔츠 (BROWN),TRFSH05BR,1,0,0,0.0,"('29~33세', 0)",500.0,289,40300.0,31,6.0,4.9,10,50.0,1.0,4,0
1519,상의,긴소매 티셔츠,Priest,FG-Priest,0,0,0,0.0,"('24~28세', 0)",2300.0,1206,52200.0,10,5.0,4.9,63,250.0,0.9482758620689656,3,0
1520,상의,니트/스웨터,어썸 멀티부클 라운드 니트 [메이플],MMFFMRT102,0,0,2,0.0,"('24~28세', '29~33세')",2900.0,506,66750.0,25,6.0,4.7,26,50.0,1.0,3,0
1521,상의,니트/스웨터,오프숄더 슬림 울 니트,BCFWIFNT08,0,0,1,1.0,"('24~28세', 0)",3800.0,1549,124800.0,20,5.0,4.8,13,50.0,0.9166666666666666,3,0
1522,상의,맨투맨/스웨트셔츠,BOUCLE LOGO SWEATSHIRT (NAVY),SN2D1TT014NA,1,0,1,1.0,"('24~28세', 0)",650.0,1343,80100.0,10,6.0,4.9,43,50.0,1.0,3,0
1523,상의,후드 티셔츠,dz pg hood (dark grey),23wi35,0,0,1,1.0,"('24~28세', 0)",3000.0,1110,86400.0,20,5.0,5.0,16,50.0,0.9666666666666668,3,0
1524,상의,맨투맨/스웨트셔츠,Terry Piping Half Zip Sweatshirt Gloomy Sky,SC23S208BL,1,0,2,1.0,"('19~23세', 0)",750.0,683,49200.0,40,6.0,5.0,20,50.0,1.0,2,0
1525,상의,반소매 티셔츠,TCM brc T,project 7-4,0,0,2,1.0,"('19~23세', 0)",3500.0,28256,38700.0,10,5.0,4.9,1896,3300.0,0.9431818181818182,2,0
1526,상의,긴소매 티셔츠,롱슬리브 풋볼 져지 - 블랙,ENE23FW,0,0,0,1.0,"('24~28세', 0)",2700.0,856,59200.0,26,6.0,4.7,22,100.0,0.940677966101695,3,0
1527,상의,긴소매 티셔츠,Strap Off Shoulder T_ Black,SDY-23SS-TO01-BK,0,0,1,1.0,"('24~28세', 0)",900.0,2161,68000.0,0,5.0,4.9,29,100.0,0.9791666666666666,3,0
1528,상의,셔츠/블라우스,[2pack] 파인 트윌 팁 셔츠,23FW-FINE-SET,0,0,0,0.0,"('24~28세', 0)",2800.0,620,59780.0,39,5.0,4.9,22,150.0,0.9411764705882352,3,0
1529,상의,후드 티셔츠,슬램로고 피그먼트 후드 셋업 블루그린 FHT750+FTP750,FHT750FTP750BG,0,0,0,0.0,"('29~33세', 0)",900.0,186,94800.0,46,5.0,4.8,26,50.0,1.0,4,0
1530,상의,니트/스웨터,소프트 워머 헤어리 니트 그린,5004440687,0,0,0,0.0,"('29~33세', 0)",1700.0,246,89000.0,0,20.0,5.0,3,50.0,1.0,4,0
1531,상의,맨투맨/스웨트셔츠,[Pat&Mat] QnA Sweatshirt(BLACK),MB23F5SWU04BK,1,0,2,1.0,"('24~28세', 0)",3600.0,2058,63200.0,20,5.0,5.0,42,150.0,0.9807692307692308,3,0
1532,상의,맨투맨/스웨트셔츠,버스정거장 맨투맨 F01BRD_HNX10800,F01BRD_HNX10800,0,0,0,0.0,"('19~23세', 0)",1400.0,840,36900.0,0,6.0,4.8,46,200.0,1.0,2,0
1533,상의,반소매 티셔츠,GUCKKASTEN X AECA PUPPET HALF SLEEVE TEE-BLACK,AECMFWBCTTSSO001A1BA,1,0,0,1.0,"('40세~', 0)",2800.0,310,45000.0,0,5.0,4.9,38,450.0,1.0,6,0
1534,상의,후드 티셔츠,스포츠 클럽 후디-오트밀,P23FWHD003,0,0,2,1.0,"('~18세', 0)",2300.0,2252,44100.0,30,5.0,4.9,15,100.0,0.9285714285714286,1,0
1535,상의,맨투맨/스웨트셔츠,TEAM TRACK JERSEY LS (SKY BLUE) (2TYPE),5006908565,0,0,2,1.0,"('19~23세', 0)",4900.0,2369,49000.0,0,5.0,4.7,30,100.0,0.9523809523809524,2,0
1536,상의,니트/스웨터,FANTASIA KNIT SWEATER IVORY(MG2DFMK623A),MG2DFMK623AIV,0,0,2,1.0,"('19~23세', 0)",9100.0,7451,63200.0,20,6.0,4.9,247,1100.0,0.9886363636363636,2,0
1537,상의,니트/스웨터,애니멀 니트(네이비),CB22AWANNV,1,0,2,0.0,"('24~28세', 0)",11000.0,8923,78750.0,25,5.0,4.7,291,650.0,0.9545454545454546,3,0
1538,상의,셔츠/블라우스,시티보이 워싱 데님 셔츠_블루,CBCFUSH002BL,1,0,2,0.0,"('29~33세', 0)",2600.0,1851,59900.0,13,6.0,4.9,113,400.0,1.0,4,0
1539,상의,맨투맨/스웨트셔츠,부클 플라워 맨투맨 아이보리,FA2201CR01IV,1,0,2,1.0,"('24~28세', 0)",4200.0,12970,62100.0,10,5.0,4.8,518,1600.0,0.9883720930232558,3,0
1540,상의,맨투맨/스웨트셔츠,공용 심슨 배트맨 라운드 맨투맨 BMDTS487UDGY,BMDTS487UDGY,0,0,0,0.0,"('34~39세', 0)",7700.0,494,27200.0,60,5.0,4.8,26,250.0,1.0,5,0
1541,상의,긴소매 티셔츠,바이커 저지 탑 BLACK,IW2C4TO04BK,0,0,1,1.0,"('24~28세', 0)",1000.0,463,92500.0,30,5.0,4.9,8,50.0,1.0,3,0
1542,상의,후드 티셔츠,BIG DAISY LOGO 후드티 - 그린,TRIP20HDGRN035,0,0,0,0.0,"('19~23세', 0)",1500.0,1503,55300.0,30,6.0,4.9,106,350.0,1.0,2,0
1543,상의,니트/스웨터,레이어드 볼레로 니트 (오트밀),HM23FW722690,1,0,1,1.0,"('24~28세', 0)",1500.0,579,113050.0,5,5.0,5.0,2,50.0,1.0,3,0
1544,상의,셔츠/블라우스,LAUNDRY SHIRT (OCEAN BLUE),UNION-SH05OB,0,0,0,0.0,"('24~28세', 0)",3600.0,465,59000.0,5,5.0,4.9,52,100.0,1.0,3,0
1545,상의,긴소매 티셔츠,dyeing pocket l/s tee pigment red,UB-3481,1,0,0,0.0,"('24~28세', 0)",1300.0,1232,64800.0,10,5.0,4.8,211,400.0,0.9714285714285714,3,0
1546,상의,반소매 티셔츠,데이지 플라워(Daisy Flower) 백 프린팅 루즈 티셔츠 그린 포레스트,21 Summer capsule,0,0,1,1.0,"('40세~', 0)",2500.0,1301,27000.0,31,7.0,4.6,51,350.0,0.96875,6,0
1547,상의,니트/스웨터,BALANCE T-NECK KNIT (BLACK),vvain_763,0,0,0,0.0,"('24~28세', 0)",1800.0,142,29900.0,21,5.0,5.0,2,50.0,1.0,3,0
1548,상의,후드 티셔츠,MLB 뉴욕 양키스 베이직 로고 후드 오트밀 13781158,13781158,0,0,2,0.0,"('19~23세', 0)",2100.0,433,109650.0,15,5.0,5.0,4,50.0,0.875,2,0
1549,상의,니트/스웨터,소프트 니트 (U23DTNT161),5004368070,0,0,0,0.0,"('~18세', '24~28세')",1400.0,172,19900.0,71,5.0,5.0,2,50.0,1.0,1,3
1550,상의,맨투맨/스웨트셔츠,PUPPY BUDDY CREWNECK [NAVY],RCCOTO228NV,1,0,2,0.0,"('24~28세', 0)",1900.0,1337,46800.0,35,5.0,4.9,48,100.0,1.0,3,0
1551,상의,긴소매 티셔츠,COLOR SNAP BUTTON TOP / BLACK,CR22WNTP14,0,0,1,1.0,"('19~23세', 0)",2200.0,2137,86000.0,0,5.0,4.9,89,100.0,0.9473684210526316,2,0
1552,상의,후드 티셔츠,[PPG X FANCY] 어노이드 스티치 후드 집업 (IVORY)_F23PG1031,F23PG1031IVOS,1,0,1,1.0,"('24~28세', 0)",4700.0,3477,52000.0,20,5.0,4.9,47,150.0,0.9516129032258064,3,0
1553,상의,맨투맨/스웨트셔츠,빅 로고 스웻 세트(23SS) 크림,KNEKRA4044,0,0,2,1.0,"('40세~', 0)",1900.0,399,77760.0,46,5.0,5.0,4,50.0,1.0,6,0
1554,상의,민소매 티셔츠,소프트 리본  슬리브리스 탑 [BLACK],Z23STP20BK,0,0,1,1.0,"('19~23세', 0)",1800.0,1472,13600.0,60,5.0,4.7,38,100.0,0.98,2,0
1555,상의,니트/스웨터,Buttoned Mixed Top [Brown],MATT06,0,0,1,1.0,"('19~23세', 0)",2700.0,2679,54000.0,0,5.0,4.8,61,150.0,0.9411764705882352,2,0
1556,상의,니트/스웨터,리브 니트 볼레로 세트 (핑크),NRSW3D001PK,0,0,1,1.0,"('24~28세', 0)",2500.0,1314,169000.0,0,13.0,5.0,7,50.0,0.9166666666666666,3,0
1557,상의,후드 티셔츠,[패키지]로럴골든 후드티_12COLOR,GA008PK,0,0,0,1.0,"('~18세', 0)",1300.0,113,79800.0,42,5.0,4.8,0,50.0,0.970817609426276,1,0
1558,상의,니트/스웨터,shetland wool 100% crewneck sweater elbow patch ver 4color,BB-ELBOWPATCH,0,1,2,0.0,"('29~33세', 0)",4700.0,1151,85050.0,55,4.0,4.9,118,150.0,0.9210526315789472,4,0
1559,상의,긴소매 티셔츠,제넷 하프 오프 숄더 셔링 탑 ( 아이보리 ),3233TS208739F,0,0,1,1.0,"('19~23세', 0)",2900.0,1959,44100.0,10,7.0,4.1,7,50.0,0.8571428571428571,2,0
1560,상의,스포츠/용품,쿨터치 라이트 커버업 롱슬리브 백아이보리,XWFLT02H3Ivory,0,0,1,1.0,"(0, 0)",950.0,89,26500.0,32,5.0,4.8,5,50.0,1.0,0,0
1561,상의,후드 티셔츠,Strawberry Hoodie Black,SC23A204BK,0,0,1,1.0,"('19~23세', 0)",1800.0,1311,38400.0,40,6.0,4.7,36,100.0,0.9615384615384616,2,0
1562,상의,민소매 티셔츠,[캡내장] 스퀘어 스트링 롱 슬리브리스 2color,ACT23027,0,0,1,1.0,"('19~23세', 0)",1200.0,2163,22900.0,21,5.0,4.1,46,200.0,0.8928571428571429,2,0
1563,상의,스포츠/용품,[TECH PRO] 머슬 TANK TOP [스톤],MRFMTKA01-ST,0,0,0,0.0,"('29~33세', '34~39세')",250.0,46,49000.0,10,5.0,4.7,13,50.0,1.0,4,0
1564,상의,니트/스웨터,브이넥 울 케이블 니트 - 네이비,LAMINEZ01,0,0,1,1.0,"('24~28세', 0)",4900.0,982,54000.0,10,7.0,4.3,7,50.0,0.953125,3,0
1565,상의,긴소매 티셔츠,[워머 ver.] 슬림 데일리 라운드넥 워머 긴팔티셔츠 [BLACK] 이너 ver.,KLWMERLSV_BK,0,0,1,1.0,"('24~28세', 0)",1300.0,1099,27200.0,15,5.0,4.5,21,50.0,0.9166666666666666,3,0
1566,상의,민소매 티셔츠,Stripe Rib Sleeveless (Ivory),5003242602,0,0,1,1.0,"('24~28세', 0)",350.0,739,15400.0,30,8.0,4.8,50,100.0,1.0,3,0
1567,상의,스포츠/용품,헤리티지 무드 스포츠 브라탑 2매입(FI4ITE6047FBLK),1170FI4ITE6047FBLK,0,0,1,1.0,"('19~23세', '24~28세')",2000.0,1033,49000.0,0,5.0,4.8,92,300.0,0.967741935483871,2,0
1568,상의,민소매 티셔츠,플로럴 슬리브리스 탑_스카이블루,knit #002,0,0,1,1.0,"('24~28세', 0)",1200.0,792,56050.0,5,5.0,4.7,14,50.0,0.9861111111111112,3,0
1569,상의,니트/스웨터,풀오버  니트_아이보리,23FW1_38,0,0,1,1.0,"('19~23세', 0)",2300.0,255,26400.0,70,8.0,4.8,6,50.0,1.0,2,0
1570,상의,맨투맨/스웨트셔츠,남성 하트 로고 맨투맨 - 블랙 / BFUSW005747001,BFUSW005747001FW23,0,0,0,0.0,"('29~33세', 0)",4800.0,473,427000.0,28,6.0,4.9,20,50.0,1.0,4,0
1571,상의,반소매 티셔츠,우먼즈 퍼피 로고 싱글 저지 반소매 티셔츠 크림네이비(FCD2TS520W),FCD2TS520W_CRNY,0,0,1,1.0,"('29~33세', 0)",2600.0,581,29200.0,35,6.0,4.9,13,50.0,1.0,4,0
1572,상의,반소매 티셔츠,[UNISEX]스몰 드로잉스마일 반팔티_화이트,G(W)-TS21-1-WE,0,0,2,0.0,"('19~23세', 0)",2800.0,21152,29960.0,30,6.0,4.8,1269,8800.0,0.988095238095238,2,0
1573,상의,후드 티셔츠,CHH-001 하이재킹 원 스투시,CHH-001,0,0,0,0.0,"('29~33세', 0)",4600.0,2918,62000.0,30,5.0,4.7,252,300.0,0.9642857142857144,4,0
1574,상의,반소매 티셔츠,오리지널 90S 레귤러 티셔츠_레드,93222TTS1042,0,0,1,1.0,"('24~28세', 0)",1700.0,2516,27300.0,30,5.0,4.7,155,350.0,0.935897435897436,3,0
1575,상의,맨투맨/스웨트셔츠,[UNISEX]  컬리지 스케이트 스웨트셔츠 (T32D7TTO41TMT1ACG),T32D7TTO41TMT1ACG,0,0,1,1.0,"('19~23세', '24~28세')",2400.0,721,110600.0,30,5.0,4.8,10,50.0,0.95,2,0
1576,상의,기타 상의,[SET] 스테디 스웨트 반집업 조거팬츠 셋업 2P 오트밀,13-26,0,0,2,1.0,"('40세~', 0)",4100.0,729,79900.0,42,5.0,4.9,49,150.0,0.9545454545454546,6,0
1577,상의,셔츠/블라우스,깅엄 체크 셔츠 (플란넬)_BLACK/CREAM,BR,0,0,0,0.0,"('29~33세', 0)",1800.0,204,136000.0,0,5.0,4.7,10,50.0,0.9757281553398058,4,0
1578,상의,기타 상의,무브드 코듀로이 반집업 모카베이지,5004404914,0,0,0,0.0,"('29~33세', 0)",3500.0,374,49000.0,0,5.0,4.7,14,100.0,1.0,4,0
1579,상의,니트/스웨터,바릴로체 배색 골지 하프 니트_아이보리,23EHSSKN001IV,0,0,0,0.0,"('19~23세', 0)",200.0,285,79200.0,10,6.0,5.0,6,50.0,1.0,2,0
1580,상의,맨투맨/스웨트셔츠,공용 오버핏 자수 데일리 맨투맨 티셔츠-AFAU5104C03,AFAU5104C03,0,0,0,0.0,"(0, 0)",850.0,102,14900.0,75,5.0,4.6,9,50.0,1.0,0,0
1581,상의,맨투맨/스웨트셔츠,척 팀 트랙 스포티 스웨트셔츠 (라이트 그레이),C233RUSW02LG,1,0,2,0.0,"('24~28세', 0)",850.0,1131,44500.0,50,7.0,5.0,10,50.0,1.0,3,0
1582,상의,맨투맨/스웨트셔츠,[WOMAN]엘보우 드로잉스마일 크롭맨투맨_네이비,G(W)-CM(23)-3-NY,0,0,1,1.0,"('40세~', 0)",1900.0,747,46900.0,30,6.0,4.6,24,100.0,1.0,6,0
1583,상의,반소매 티셔츠,[EU] Champion 러버 스크립트 로고 반팔티셔츠 CKTS3ES01WT,CKTS3ES01WT,0,0,0,1.0,"('~18세', 0)",4400.0,14496,15000.0,62,6.0,4.7,592,3700.0,0.9555555555555556,1,0
1584,상의,후드 티셔츠,NEVER COLD HOODIE BLUE,VH2DFUM402ABL,0,0,1,1.0,"('19~23세', 0)",600.0,302,89600.0,30,5.0,5.0,6,50.0,0.75,2,0
1585,상의,긴소매 티셔츠,여 화이트 슬림핏 인스티튜셔널 로고 긴팔 티셔츠 J221449 YAF,J221449 YAF,0,0,1,1.0,"('19~23세', 0)",1300.0,941,59000.0,0,5.0,4.7,36,50.0,1.0,2,0
1586,상의,민소매 티셔츠,유넥 텍스처 니트 슬리브리스 탑(아이보리),23BERDESL001,0,0,0,0.0,"('29~33세', 0)",350.0,207,42000.0,0,5.0,4.9,18,50.0,1.0,4,0
1587,상의,맨투맨/스웨트셔츠,스탠다드 로고 맨투맨 - 핑크,BCSSIFSW01PK,0,0,1,1.0,"('24~28세', 0)",1100.0,812,58100.0,30,5.0,4.9,31,50.0,1.0,3,0
1588,상의,니트/스웨터,Flashed Cats Angora Knit -[BLUE NAVY],A233UKT01NA,0,0,1,1.0,"('24~28세', 0)",3600.0,1442,76300.0,30,5.0,5.0,22,100.0,1.0,3,0
1589,상의,긴소매 티셔츠,[패키지] 피그먼트 위시드 오버핏 롱 슬리브 티셔츠 MLT105,MLT105,0,0,0,0.0,"('24~28세', 0)",2100.0,1633,45800.0,42,5.0,4.8,195,800.0,0.8974358974358975,3,0
1590,상의,반소매 티셔츠,BCAC 엠블렘 1/2 티 브라 - 네이비,at-bra22-010,0,0,1,1.0,"('24~28세', 0)",2900.0,1224,47200.0,20,5.0,4.9,29,50.0,0.9807692307692308,3,0
1591,상의,긴소매 티셔츠,BIKER BEAR LONG SLV TEE charcoal,0LM23FLS107CRC,1,0,2,1.0,"('24~28세', 0)",1300.0,362,34300.0,30,5.0,4.9,37,100.0,1.0,3,0
1592,상의,맨투맨/스웨트셔츠,TWOTONE CAT EMBROIDERY SWEATSHIRT [CREAM],BB22WSW03,0,0,1,1.0,"('29~33세', 0)",6400.0,1511,35400.0,40,5.0,4.7,27,250.0,0.9375,4,0
1593,상의,맨투맨/스웨트셔츠,스포티 로고 라인 크롭 맨투맨 티셔츠 슬리브,23S,1,0,1,1.0,"('19~23세', 0)",1700.0,7697,41000.0,9,6.0,4.8,244,950.0,0.9590443686006824,2,0
1594,상의,니트/스웨터,SIKN2103 루즈핏 알파카 노르딕 스웨터_Red,SIKN2103_RD,0,0,1,1.0,"('29~33세', 0)",6400.0,1504,149150.0,5,5.0,4.5,11,50.0,0.9,4,0
1595,상의,긴소매 티셔츠,[2PACK]에센셜 롱 슬리브 티셔츠 COOSTS143,COOSTS143SET1,0,1,2,0.0,"('40세~', 0)",1700.0,878,16500.0,75,6.0,4.7,143,500.0,0.975609756097561,6,0
